Año;Mes;Institución;Suficiencia patrimonial;Proporción de activos improductivos;Proporción de activos productivos;Eficiencia del financiamiento;Morosidad cartera total;Cobertura cartera problemática;Eficiencia de costos operacionales en el manejo del activo;Grado de Absorción;Eficiencia en el manejo de gastos de personal en el manejo de activos;ROE;ROA;Intermediación financiera;Margen de intermediación que genera el patrimonio;Margen de intermediación que genera el activo;Rendimiento de la cartera por vencer;Liquidez;Cartera improductiva descubierta en relación al patrimonio y resultados ;Cartera Improductiva sobre el Patrimonio de Diciembre. ;Porcentaje de los activos totales que están financiados con el patrimonio real de la entidad;Cambio relativo de la participación de los activos improductivos netos que mantiene la institución en relación a sus activos totales.;Índice de Capitalización Neto: Solvencia
2021;Enero;1 DE JULIO;1,09463381;0,162442342;0,837557658;1,031694469;0,149011527;0,534873111;0,049560764;1,747094931;0,025960814;-0,101959298;-0,017774148;1,060914605;-0,121572494;-0,021193236;0,090183062;0,152291089;0,341341329;0,727649645;0,169943412;1,162442342;0,146195132
2021;Enero;13 DE ABRIL;2,190122252;0,170645727;0,829354273;1,377948112;0,175912072;0,742931653;0,073807846;0,851473076;0,025380768;0,038697979;0,014201914;1,565358868;0,035081505;0,012874691;0,1830392;0,224972513;0,109858537;0,428737096;0,369024683;1,170645727;0,315231735
2021;Enero;16 DE JULIO LTDA;3,816404287;0,035992411;0,964007589;1,119749603;0,037587008;1,809737396;0,046601125;0,697324565;0,016627017;0,185742162;0,021769647;0,999511631;0,172582885;0,020227332;0,16828124;0,203158791;0;0,251873855;0,1194086;1,035992411;0,115260111
2021;Enero;ABDON CALDERON LTDA;4,44658337;0,116375747;0,883624253;1,046487828;0,09658426;0,928952953;0,064541884;0,722375635;0,017320875;0,187576865;0,025516284;1,095153747;0,182346728;0,024804823;0,189223237;0,232019587;0,036344781;0,51953041;0,137454532;1,116375747;0,123125688
2021;Enero;ACCION IMBABURAPAK LTDA;1,955130993;0,097166166;0,902833834;1,116355455;0,091816717;0,712981095;0,08562281;1,000775857;0,049385672;0,011711335;0,00192302;1,298690121;-0,000404256;-6,63796E-05;0,175228554;0,100920888;0,149434836;0,521148646;0,165100487;1,097166166;0,150479018
2021;Enero;ACCION TUNGURAHUA LTDA;1,277263429;0,125429019;0,874570981;1,066455132;0,065026218;0,696281372;0,074393329;1,080490557;0,026116501;0,007874888;0,001205598;1,147694328;-0,036199277;-0,005541891;0,195219843;0,300303786;0,097417479;0,320958926;0,151632232;1,125429019;0,134732826
2021;Enero;ANDINA LTDA;0,727240105;0,139305614;0,860694386;0,990881321;0,106196987;0,691957386;0,098126986;3,178367027;0,045847989;-0,48002995;-0,048011111;0,906086972;-0,67242221;-0,067253589;0,183710147;0,348753853;0,268677156;0,837729479;0,093509752;1,139305614;0,082076092
2021;Enero;ANTORCHA LTDA;3,063663478;0,160371884;0,839628116;1,516506689;0,079247888;0,998303028;0,100914749;0,77332321;0,033809411;0,057615991;0,02203447;1,786881228;0,077346572;0,029580169;0,199808618;0,299045853;0,000292813;0,173378291;0,382019799;1,160371884;0,329221868
2021;Enero;BASE DE TAURA;4,629593636;0,048558806;0,951441194;1,286138452;0,05304157;0,837647593;0,093838416;0,989243419;0,043544374;0,005067193;0,000885237;1,150333808;0,005840627;0,001020356;0,143973621;0,194853672;0,041961719;0,258569985;0,174490784;1,048558806;0,166410108
2021;Enero;CACPE CELICA;3,795360459;0,066329204;0,933670796;1,256558985;0,088353419;0,64157747;0,037486593;0,826221206;0,020233599;0,092719844;0,021810721;1,129224021;0,033518076;0,007884541;0,140313412;0,280674055;0,113558467;0,319295331;0,231862454;1,066329204;0,217439843
2021;Enero;CAMARA DE COMERCIO DE SANTO DOMINGO;0,211419265;0,289387395;0,710612605;0,773789066;0,307575481;0,152868831;0,066345717;1,423328688;0,038835878;0,050605422;0,002972608;0,899213309;-0,335926889;-0,019732649;0,220251055;0,396812183;3,416523378;4,050008516;0,055437996;1,289387395;0,042995609
2021;Enero;CAMPESINA COOPAC;0,662629484;0,273854655;0,726145345;0,904969086;0,20205687;0,328375426;0,071341339;1,173289951;0,04097648;0,00974509;0,001561145;0,998858586;-0,065773654;-0,010536813;0,219577969;0,190647935;0,643770878;0,959292041;0,161884014;1,273854655;0,127082013
2021;Enero;CAÑAR LTDA;3,635243555;0,058501332;0,941498668;1,173633575;0,046123032;1,526024388;0,050682444;0,900569618;0,020406009;0,047732089;0,008417491;0,97023524;0,031731248;0,005595764;0,1550451;0,2609309;0;0,202623141;0,177080322;1,058501332;0,167293434
2021;Enero;CIUDAD DE QUITO;2,615144999;0,037408711;0,962591289;1,09144485;0,041762134;1,12990947;0,050503331;0,969519837;0,034149071;0,17542202;0,016923429;0,65535468;0,016457973;0,001587744;0,122729826;0,258982145;0;0,250945317;0,096226447;1,037408711;0,092756545
2021;Enero;COCA LTDA;1,634027153;0,155545144;0,844454856;1,13138558;0,088317596;0,814531542;0,089359783;1,011108413;0,036858727;-0,023994117;-0,00560131;1,065455334;-0,004205441;-0,00098174;0,17179762;0,293210993;0,054166133;0,291467224;0,232192385;1,155545144;0,200937528
2021;Enero;COOP CATAR LTDA;0,533111328;0,2413561;0,7586439;0,893933258;0,131678377;0,409019748;0,074408425;1,806372658;0,033630051;-0,259128086;-0,032979909;1,042896573;-0,260985022;-0,033216246;0,148925282;0,062803189;0,532427898;0,881474227;0,12461118;1,2413561;0,100383105
2021;Enero;COORAMBATO LTDA;2,902789438;0,128597835;0,871402165;1,416859836;0,200258038;0,684624617;0,078875769;0,70258828;0,038198647;0,102278766;0,034039012;1,944821468;0,100325035;0,033388798;0,263248614;0,191780355;0,187037742;0,598080084;0,337069764;1,128597835;0,298662423
2021;Enero;CRECER WIÑARI LTDA;2,05125572;0,086720851;0,913279149;1,108933256;0,077482906;0,781449373;0,113534086;0,923286037;0,053976155;0,061295535;0,009576326;1,28191351;0,06038017;0,009433317;0,242491274;0,246425448;0,097457882;0,448200625;0,155804081;1,086720851;0,14337084
2021;Enero;CREDI YA LTDA;1,142794155;0,098080565;0,901919435;1,034323615;0,019355828;1,307290898;0,078228591;0,767845354;0,037288465;0,228651006;0,023862476;0,981525682;0,226634872;0,023652069;0,222905269;0,238854793;0;0,148536154;0,106474156;1,098080565;0,096963883
2021;Enero;CREDIAMBATO LTDA;7,902095038;0,020099316;0,979900684;1,145686767;0,043392505;0,917044263;0,057376401;0,696535962;0,021592019;0,207905121;0,025045932;0,973417005;0,207503288;0,024997524;0,168240109;1,255368098;0,024327803;0,298338761;0,122373299;1,020099316;0,119962142
2021;Enero;CREDIAMIGO LTDA;1,948347066;0,075396626;0,924603374;1,047375438;0,025811121;1,082887088;0,056616901;1,301362677;0,030219305;0,013304344;0,001345517;0,862575941;-0,129640699;-0,013111042;0,16379717;0,184209201;0;0,186657755;0,099255413;1,075396626;0,092296563
2021;Enero;CREDIL LTDA;2,10965013;0,109243397;0,890756603;1,152156445;0,04664384;1,004039883;0,093918688;2,148984824;0,049964264;0,05590211;0,011635469;1,345583683;-0,241255519;-0,050214942;0,19769765;0,158713984;0;0,194293816;0,200136504;1,109243397;0,180426139
2021;Enero;CRISTO REY;1,908316946;0,156520442;0,843479558;1,222283282;0,236597031;0,739945456;0,093798792;0,691937232;0,05536201;0,150556629;0,042077875;1,362466844;0,149422446;0,041760891;0,260821822;0,305008449;0,202371547;0,787962234;0,279711925;1,156520442;0,241856447
2021;Enero;DE INDIGENAS CHUCHUQUI LTDA;1,185933218;0,140731676;0,859268324;1,069969802;0,084510362;1,193746827;0,053515605;0,943427921;0,026841224;0,029780393;0,004235518;0,903342027;0,022563049;0,003209031;0,196387849;0,09611739;0;0,4208367;0,140898946;1,140731676;0,123516291
2021;Enero;DE LA MICROEMPRESA FORTUNA;1,22674596;0,12323408;0,87676592;1,0251917;0,041367911;0,518458816;0,046114328;0,927843365;0,020622789;0,022375143;0,002785026;0,865756565;0,028812046;0,003586225;0,145738668;0,213741676;0,11945344;0,248529006;0,123148651;1,12323408;0,109637566
2021;Enero;DE LOS EMPLEADOS JUBILADOS Y EX-EMPLEADOS DEL BANCO CENTRAL DEL ECUADOR;6,544906809;0,019352315;0,980647685;1,165395478;0,07952463;0,865208788;0,048661273;1,059746992;0,021400681;0,056805958;0,006820198;0,353942699;-0,022850421;-0,002743452;0,160821851;0,109934839;0,026677868;0,198857739;0,118955811;1,019352315;0,116697445
2021;Enero;DEL DISTRITO METROPOLITANO DE QUITO AMAZONAS;0,38095823;0,53415073;0,46584927;0,601366283;0,376552393;0,481822513;0,091883129;2,146567697;0,031536836;-0,225729593;-0,044528938;0,926215925;-0,248792366;-0,049078456;0,226196252;0,124285144;0,713570907;1,351123679;0,19551614;1,53415073;0,127442588
2021;Enero;DEL MAGISTERIO DE PICHINCHA;1,101861032;0,322439886;0,677560114;1,089983358;0,08368538;0,678849388;0,038713034;0,659411189;0,01029837;0,073035144;0,025548664;0,52636383;0,057160362;0,019995454;0,169834457;0,060905719;0,02351545;0,073670176;0,354635041;1,322439886;0,26816723
2021;Enero;ECUACREDITOS LTDA;1,340620733;0,166955087;0,833044913;1,052924009;0,092898155;0,777663119;0,064364366;0,893585923;0,026787302;0,045952355;0,007737913;1,16612055;0,045518943;0,007664931;0,185111193;0,111255381;0,105553338;0,476547943;0,169690373;1,166955087;0,145412942
2021;Enero;EDUCADORES DE PASTAZA LTDA;0,889578907;0,350913428;0,649086572;1,003809077;0,004554116;4,689374052;0,061557562;0,980511538;0,030057592;0,038959556;0,011670109;1,031605606;0,004084561;0,001223506;0,16059903;0,127808322;0;0,00851979;0,300832938;1,350913428;0,222688539
2021;Enero;EDUCADORES DE ZAMORA CHINCHIPE LTDA;13,45148384;0,050749655;0,949250345;2,109931089;0,014198113;2,987257603;0,056714648;0,692031519;0,024327689;0,046442982;0,023447588;1,836953615;0,04999166;0,025239203;0,124162786;0,159077506;0;0,023392163;0,502584786;1,050749655;0,478310683
2021;Enero;EDUCADORES PRIMARIOS DEL COTOPAXI;4,56387838;0,041854232;0,958145768;1,141067742;0,023497563;1,091317281;0,049482083;0,743357512;0,025205428;0,141332928;0,020100638;1,045257141;0,120119167;0,017083576;0,164546204;0,294626813;0;0,139396309;0,142898488;1,041854232;0,137157852
2021;Enero;EMPRENDEDORES COOPEMPRENDER LIMITADA;106,6574265;0,008775857;0,991224143;1,082054046;0,036659299;1,296913982;0,039819309;0,960458404;0,015051308;0,023968779;0,001707673;0,777625152;0,023009679;0,001639341;0,154766782;0,263451245;0;0,369787281;0,070753921;1,008775857;0,070138397
2021;Enero;ETAPA;8,746045687;0,023614581;0,976385419;1,202946881;0,039037458;1,573272414;0,049048161;0,752741741;0,024734165;0,058375948;0,010287186;3,536530454;0,091424984;0,016111187;0,141108848;0,647393283;0;0,208835239;0,176542269;1,023614581;0,172469475
2021;Enero;FASAYÑAN LTDA;2,718090791;0,040903066;0,959096934;1,091547521;0,024814444;1,615930501;0,040844141;0,687316121;0,025063408;0,096571234;0,009044672;1,020036745;0,198396355;0,018581413;0,190821295;0,248094178;0;0,229279906;0,091754565;1,040903066;0,088149
2021;Enero;FOCLA;1,56330062;0,180584391;0,819415609;1,129786842;0,104161764;0,925022174;0,071349325;0,695605884;0,033061176;0,098458135;0,025787758;1,237609968;0,11920676;0,031222155;0,199073911;0,355242902;0,022289221;0,299712759;0,264797371;1,180584391;0,224293471
2021;Enero;FONDO PARA EL DESARROLLO Y LA VIDA;1,416601069;0,158673362;0,841326638;1,116904464;0,093571652;0,43596102;0,105609886;1,308668781;0,03788827;-0,122827779;-0,026816654;1,075899429;-0,114093144;-0,024909645;0,176776349;0,219553757;0,199209035;0,349575541;0,212824079;1,158673362;0,183679098
2021;Enero;FUTURO LAMANENSE;4,443625106;0,114536921;0,885463079;1,416008837;0,054224569;1,061742568;0,088581184;0,74406492;0,034731648;0,098033889;0,032852375;1,765477757;0,090922198;0,030469159;0,194253792;0,172045871;0;0,141359911;0,339281312;1,114536921;0,304414601
2021;Enero;GAÑANSOL LTDA;7,644054116;0,025248188;0,974751812;1,179959853;0,038864191;1,454684727;0,03255731;0,463577719;0,01725933;0,254879594;0,033360922;0,915316349;0,287825843;0,037673222;0,16685772;0,342144196;0;0,224801449;0,133118167;1,025248188;0,129839944
2021;Enero;GRUPO DIFARE;3,955111841;0,069332199;0,930667801;1,347771088;0,001714447;6,702520137;0,048940642;0,707411438;0,030787875;0,073874212;0,020791416;1,033926551;0,071922326;0,02024207;0,134092652;0,275129189;0;0,004493367;0,274100432;1,069332199;0,256328606
2021;Enero;HERMES GAIBOR VERDESOTO;3,349607908;0,083259087;0,916740913;1,224362442;0,050296435;1,175832951;0,06476143;0,715329008;0,026181055;0,068758141;0,014871265;1,660751002;0,119159873;0,025772337;0,196923186;0,310014405;0;0,199137907;0,219565997;1,083259087;0,202690196
2021;Enero;IMBABURA IMBACOOP LTDA;0,606409854;0,229677788;0,770322212;0,872325231;0,084933128;0,727299129;0,107015004;0,996358792;0,033016307;0,018176439;0,001477453;0,806593202;0,004811377;0,000391088;0,267768311;0,370569194;0,202888732;0,745119081;0,08090999;1,229677788;0,065797716
2021;Enero;INTERANDINA;1,8990388;0,081501298;0,918498702;1,098529962;0,072086917;1,011131439;0,094958375;1,021508352;0,05540847;0,023425866;0,0034208;0,9403453;-0,013691987;-0,001999394;0,215586616;0,249651957;0;0,390575528;0,140212034;1,081501298;0,129645738
2021;Enero;JUAN DE SALINAS;0,306032537;0,308888534;0,691111466;0,771543119;0,038409618;0,765907834;0,050716069;0,960812753;0,017561012;0,028000805;0,002610125;0,56229161;0,022190179;0,002068481;0,165534457;0,260616724;0,046702976;0,199970289;0,093663024;1,308888534;0,071559206
2021;Enero;LA DOLOROSA LTDA;2,377507215;0,115968689;0,884031311;1,258109395;0,147969064;0,827090294;0,068667175;2,436481463;0,034295551;0,000343197;8,48863E-05;0,914008849;-0,163678354;-0,04048425;0,104283279;0,309207684;0,065194837;0,377056343;0,244208527;1,115968689;0,218830984
2021;Enero;LA FLORESTA LTDA;2,546731075;0,103294229;0,896705771;1,107712043;0,025004077;1,050482352;0,07514921;0,820516083;0,040870914;0,115271544;0,016255762;1,252102282;0,11656754;0,016438526;0,178066004;0,339846595;0;0,144819101;0,140159065;1,103294229;0,127036887
2021;Enero;LOS RIOS;0,396136789;0,190167439;0,809832561;0,898186915;0,020774631;0,568631632;0,028365525;1,389467798;0,011954022;-0,080547247;-0,006055786;0,515476188;-0,105753333;-0,007950856;0,172079801;0,77115668;0,056448628;0,129982454;0,073404826;1,190167439;0,061676049
2021;Enero;MAGISTERIO MANABITA LIMITADA;4,514644443;0,122764089;0,877235911;2,357974918;0,058993936;0,990445073;0,103718866;0,796848151;0,041277481;0,153776138;0,07798873;4,345868298;0,052138685;0,026442528;0,165710076;0,40720891;0,000943487;0,100007121;0,508551049;1,122764089;0,452945596
2021;Enero;MARCABELI LTDA;1,773329298;0,100228504;0,899771496;1,099059037;0,069861293;0,6432406;0,080704552;0,790027344;0,037360268;0,196851139;0,031673028;1,234732645;0,133311309;0,021449573;0,200582675;0,248799814;0,129250337;0,368208006;0,16225675;1,100228504;0,147475501
2021;Enero;METROPOLITANA LTDA;4,462751076;0,075703001;0,924296999;1,53449119;0,000682723;29,61009143;0,050532979;0,988466654;0,017339102;0,012372328;0,004205077;0,795786311;0,001734785;0,000589615;0,124500445;0,158784639;0;0,000974854;0,329804418;1,075703001;0,306594309
2021;Enero;MICROEMPRESARIAL SUCRE;2,429387183;0,209284399;0,790715601;1,15472505;0,103295311;0,760961893;0,073458528;1,001103188;0,021254506;0,003778754;0,000971276;1,233586044;-0,000314933;-8,09492E-05;0,136383461;0,693555098;0,067781073;0,283647073;0,256235827;1,209284399;0,21189046
2021;Enero;MINGA LTDA;3,094203186;0,078399291;0,921600709;1,192446179;0,070342483;0,924751453;0,09098867;0,784416262;0,046530712;0,165402339;0,033578687;1,388765534;0,123178428;0,02500672;0,189434518;0,214485284;0,023125127;0,311530303;0,203133704;1,078399291;0,188365947
2021;Enero;MULTIEMPRESARIAL;1,96529021;0,07617729;0,92382271;1,101996394;0,056248212;0,811675;0,058217737;0,939974235;0,02800362;0,004674231;0,00068104;0,943287439;0,025516128;0,003717723;0,161467243;0,244176037;0,055870049;0,296783264;0,14108782;1,07617729;0,131100908
2021;Enero;MUSHUK-YUYAY;-10,79139927;0;1,003101504;1,147358729;0,065852413;1,842405497;0,028910893;0,424259548;0,015633335;0,560705804;0,057652516;1,051895254;0,381569282;0,039233461;0,158700796;0,153233339;0;0,573272969;0,106128463;0;0
2021;Enero;NUEVA ESPERANZA LTDA;3,904573791;0,046974808;0,953025192;1,125274495;0,031646576;1,377409;0,065025411;0,944419456;0,026827852;0,037542936;0,005175536;1,322416455;0,027759642;0,003826846;0,159721559;0,164045558;0;0,192523609;0,13943731;1,046974808;0,133181151
2021;Enero;NUEVA HUANCAVILCA;0,972875123;0,138169467;0,861830533;1,001817187;0,047706364;0,56834561;0,091613155;0,942038868;0,045126176;0,018721438;0,002054548;1,059927851;0,051362801;0,005636712;0,214116705;0,251778528;0,144405533;0,335057058;0,109552167;1,138169467;0,096252949
2021;Enero;PARA LA VIVIENDA ORDEN Y SEGURIDAD;1,074541798;0,29409769;0,70590231;1,041895084;0,065817002;0,83120502;0,059875974;1,159107966;0,020139841;0,002303855;0,000665181;0,904231328;-0,028466633;-0,008219031;0,173012163;0,437937272;0,021797848;0,129162746;0,287164032;1,29409769;0,221902901
2021;Enero;PICHINCHA LTDA;2,184987521;0,093033001;0,906966999;1,160949485;0,114733326;0,72227134;0,095126117;0,999394664;0,043092786;0,076060712;0,014884612;1,354956568;0,00029443;5,76182E-05;0,192167439;0,196889628;0,149189744;0,540567543;0,194762334;1,093033001;0,178185227
2021;Enero;PUELLARO LTDA;1,609836447;0,133119213;0,866880787;1,093212999;0,073336935;0,852492188;0,098339591;1,051074444;0,055260536;0,030192208;0,00560257;1,187231485;-0,025751716;-0,004778577;0,176240582;0,244807049;0,049433807;0,335968528;0,183129334;1,133119213;0,16161524
2021;Enero;PUSHAK RUNA HOMBRE LIDER;1,281639107;0,181908607;0,818091393;1,062582863;0,083069664;0,745536116;0,116982796;1,189052014;0,038824924;-0,059589317;-0,012599283;1,359390133;-0,087968065;-0,018599551;0,214782921;0,325894529;0,081171087;0,31742175;0,210025089;1,181908607;0,177699941
2021;Enero;SALINAS LIMITADA;1,715041002;0,171895029;0,828104971;1,111673007;0,072659433;0,748136304;0,077450791;0,754232632;0,031075801;0,09424823;0,021140284;1,093890908;0,112514151;0,025237409;0,188286615;0,348299661;0,059421724;0,237778998;0,225592398;1,171895029;0,192502223
2021;Enero;SALITRE LTDA;1,098289637;0,25527218;0,74472782;1,038274157;0,109282308;0,695179282;0,085368487;0,896809616;0,044536768;0,053336469;0,012549845;1,064292562;0,041746729;0,009822828;0,205726068;0,239714579;0,094963947;0,312917959;0,236874232;1,25527218;0,188703483
2021;Enero;SAN ANTONIO LTDA;2,605367138;0,072075134;0,927924866;1,125329195;0,059701598;0,945180643;0,072214354;0,894557187;0,026726344;0,056750747;0,00868605;1,274667615;0,055613683;0,008512015;0,159126833;0,190711109;0,018541685;0,339831404;0,153770624;1,072075134;0,143432694
2021;Enero;SAN CRISTOBAL LTDA;2,788425531;0,094951061;0,905048939;1,180336891;0,050020994;1,460117791;0,042703006;0,678406085;0,018190403;0,101443117;0,020589629;0,813307046;0,099735691;0,020243077;0,159071487;0,33519323;0;0,155400186;0,202403399;1,094951061;0,184851548
2021;Enero;SAN GABRIEL LTDA;2,190087496;0,12672998;0,87327002;1,217745621;0,078546129;0,849270224;0,088497832;0,754661068;0,043511421;0,066166917;0,016305346;0,998252325;0,11675031;0,028770483;0,231409657;0,169588335;0,034332786;0,229030577;0,245378116;1,12672998;0,217778989
2021;Enero;SAN JORGE LTDA;13,1623883;0,016200013;0,983799987;1,189124047;0,022237678;1,856913275;0,044104437;0;0,02063832;0,192045795;0,027081072;1,11918105;-0,341114431;-0,04810178;0,159780744;0,322880842;0;0,133827665;0,13538219;1,016200013;0,13322396
2021;Enero;SAN JUAN DE COTOGCHOA;2,91218467;0,064468365;0,935531635;1,174350396;0,083292341;0,87650864;0,079130809;1,049586889;0,038446396;0,085909177;0,014900584;1,033491431;-0,021554123;-0,003738471;0,173812078;0,225565652;0,047525914;0,387597648;0,173081063;1,064468365;0,162598597
2021;Enero;SAN MIGUEL DE LOS BANCOS LTDA;3,160847682;0,076719766;0,923280234;1,225525942;0,061420099;0,790338736;0,075310469;0,83560282;0,037201014;0,051069944;0,010287445;1,084258305;0,073554234;0,014816643;0,181088846;0,320202438;0,052331753;0,25066238;0,200899569;1,076719766;0,186584824
2021;Enero;SAN MIGUEL DE PALLATANGA;6,288461299;0,06159391;0,93840609;1,384716315;0,045486401;1,601908652;0,066457784;0,616708164;0,026256595;0,160225368;0,047000891;1,156548671;0,14080592;0,041304344;0,190396978;0,27484905;0;0,123095666;0,290562341;1,06159391;0,273703851
2021;Enero;SAN MIGUEL LTDA;1,101889003;0,105904363;0,894095637;1,030768274;0,036904636;0,732633432;0,060738899;0,910887732;0,026522618;0,035317129;0,003967205;0,91302745;0,05289813;0,005942095;0,175103859;0,257633239;0,05938816;0,222778931;0,112729339;1,105904363;0,101934075
2021;Enero;SAN PEDRO LTDA;3,102518676;0,234708471;0,765291529;1,647023318;0,229590312;0,803122169;0,049686225;0,923910497;0,028211693;0,127932364;0,064754417;2,223843597;0,00808429;0,004091955;0,187821854;0,4986568;0,078861504;0,404831401;0,501627438;1,234708471;0,406271966
2021;Enero;SANTA ANITA LTDA;1,094664563;0,110774631;0,889225369;1,02432194;0,054747349;1,050017263;0,094558542;1,021426394;0,05383336;0,020789649;0,002215412;1,088019635;-0,018613813;-0,001983548;0,19347435;0,156702145;0;0,403569036;0,106681848;1,110774631;0,096042748
2021;Enero;SERVIDORES MUNICIPALES DE CUENCA;8,434339805;0,01622884;0,98377116;1,169463243;0,01264031;1,712671474;0,025202921;0,441972326;0,011594188;0,271343565;0,032998682;0,873012108;0,261658276;0,031820833;0,149706486;0,380787239;0;0,08041883;0,117947916;1,01622884;0,116064327
2021;Enero;SIERRA CENTRO LTDA;1,745811777;0,116439621;0,883560379;1,044743796;0,080029889;0,766447489;0,063189474;1,386065802;0,027718659;-0,071743267;-0,009741501;1,010260414;-0,129621639;-0,017600387;0,187073076;0,319783784;0,116155185;0,49437384;0,134910419;1,116439621;0,12083987
2021;Enero;SUMAK KAWSAY LTDA;5,710110911;0,038793935;0,961206065;1,14318245;0,044286161;1,683220283;0,070796895;0,797401261;0,03468845;0,12973121;0,017706509;1,264745156;0,131790938;0,017987634;0,201769759;0,161269325;0;0,303119917;0,137435646;1,038793935;0,132303089
2021;Enero;SUMAK SAMY LTDA;1,977790977;0,111575313;0,888424687;1,098156525;0,093668279;1,01257187;0,061270028;0,921081337;0,026270282;0,03522886;0,005533023;1,03813664;0,033424576;0,005249644;0,231465867;0,360098063;0;0,485983418;0,157235606;1,111575313;0,141452949
2021;Enero;SUMAK SISA;6,099778622;0,064192439;0,935807561;1,101257456;0,029045894;1,315598862;0,04425903;0,596742946;0,022034064;0,226324111;0,031089497;1,193483686;0,217727704;0,029908633;0,203973526;0,359994838;0;0,165243968;0,137597303;1,064192439;0,129297388
2021;Enero;UNIBLOCK Y SERVICIOS LTDA;1,057115787;0,15600163;0,84399837;0,988354317;0,048999099;0,50805013;0,039080485;0,867464297;0,01557506;0,1814419;0,02179736;0,929585801;0,049702121;0,00597092;0,187318596;0,387957479;0,154643335;0,319072629;0,12100062;1,15600163;0,104671669
2021;Enero;UNIDAD Y PROGRESO;4,463917009;0,072772761;0,927227239;1,269223558;0,097420828;1,140311577;0,058189351;0,788541501;0,021600716;0,068508379;0,016927034;1,704723248;0,063154882;0,015604293;0,160730225;0,212141158;0;0,390046754;0,247110766;1,072772761;0,230347726
2021;Enero;UNION EL EJIDO;2,987003894;0,087713836;0,912286164;1,216641238;0,083087433;1,083288086;0,053695804;0,922625945;0,024372303;0,013592239;0,003073134;1,410742237;0,019916797;0,004503084;0,164670474;0,245130115;0;0,297367787;0,225079858;1,087713836;0,206929296
2021;Enero;UNIOTAVALO LTDA;1,963156893;0,070594303;0,929405697;1,096969378;0,091615887;0,752775692;0,057868268;1,210156666;0,020793266;0,004510524;0,000577698;0,972465546;-0,078463529;-0,010049444;0,188053215;0,249876036;0,14003735;0,566650607;0,126946242;1,070594303;0,118575488
2021;Enero;UNIVERSIDAD CATOLICA DEL ECUADOR;1,566504429;0,100945792;0,899054208;1,089961495;0,084669762;1,435624678;0,042166952;0,841740813;0,015055354;0,067600571;0,010549281;0,698380606;0,050803103;0,007927984;0,130210211;0,271501848;0;0,298826025;0,157150924;1,100945792;0,142741745
2021;Enero;UNIVERSIDAD DE GUAYAQUIL LTDA;3,621212122;0,155475892;0,844524108;2,148805697;0,058425488;0,493852749;0,080126026;0,954114232;0,047505012;0,024085581;0,013311216;1,857515896;0,006972534;0,003853463;0,133135047;0,169402708;0,03835945;0,075940467;0,561446582;1,155475892;0,485900733
2021;Enero;VENCEDORES DE TUNGURAHUA LTDA;16,85209321;0,014908818;0,985091182;1,20232034;0,038403042;2,024635954;0,073726259;0,896075509;0,031901427;0,057088293;0,008818192;1,294026335;0,055355784;0,008550578;0,199122259;0,579981014;0;0,19585972;0,158418754;1,014908818;0,156091613
2021;Enero;VT_TOTAL SEGMENTO 3;1,898833034;0,114802275;0,885197725;1,127675282;0,074868706;0,873795571;0,067585717;0,929558986;0,030822811;0,060997004;0,011305044;1,086159391;0,02763375;0,005121575;0,178497274;0,255698902;0,039685711;0,316052472;0,184478485;1,114802275;0,165480901
2021;Febrero;1 DE JULIO;0,930202405;0,189362624;0,810637376;0,997728029;0,182291591;0,436385242;0,046809522;1,068003004;0,025470259;0,002282524;0,000392623;1,034521809;-0,017327247;-0,002980505;0,138522217;0,209383024;0,502756082;0,892356572;0,167154581;1,189362624;0,14054131
2021;Febrero;13 DE ABRIL;2,03347181;0,183343663;0,816656337;1,359228907;0,189328333;0,687351512;0,070935808;0,888195896;0,026542266;0,03166849;0,011615104;1,584939647;0,024345505;0,00892924;0,174832458;0,212823855;0,145841102;0,468954542;0,367822251;1,183343663;0,310832992
2021;Febrero;16 DE JULIO LTDA;3,38195001;0,040888975;0,959111025;1,1176729;0,046230219;1,478431853;0,059446437;0,806928363;0,016570425;0,14026887;0,016548113;1,028845668;0,120565251;0,014223593;0,160388194;0,171893692;0;0,31408694;0,121969577;1,040888975;0,117178278
2021;Febrero;ABDON CALDERON LTDA;4,682768001;0,120194136;0,879805864;1,050754609;0,097436402;0,967138268;0,067838325;0,786582;0,017455717;0,148143326;0,020357928;1,128184089;0,133940118;0,018406116;0,192502186;0,189539661;0,016669216;0,519717531;0,143381428;1,120194136;0,127996946
2021;Febrero;ACCION IMBABURAPAK LTDA;1,949286937;0,094909096;0,905090904;1,104190951;0,090188211;0,672672138;0,091596224;1,017473503;0,05000576;0,003843045;0,000621818;1,281689734;-0,009721803;-0,001573021;0,174912459;0,248179252;0,166845438;0,510041188;0,156985188;1,094909096;0,143377371
2021;Febrero;ACCION TUNGURAHUA LTDA;1,217889294;0,131468069;0,868531931;1,061052287;0,074461608;0,575375388;0,075135384;1,039841758;0,031052695;0,007431536;0,001133826;1,170597528;-0,01886895;-0,002878828;0,188266191;0,270505842;0,160690254;0,378889059;0,151092197;1,131468069;0,133536421
2021;Febrero;ANDINA LTDA;0,711303301;0,139830078;0,860169922;0,988388275;0,110959516;0,655067972;0,098290027;4,558636188;0,047029176;-0,534816769;-0,053764579;0,915853201;-0,763250113;-0,076728748;0,178689728;0,249349389;0,328763183;0,870073543;0,087856431;1,139830078;0,077078534
